,map_id,team1_id,team2_id,map_name,who_win,p1_total_kills,p1_headshots,p1_total_deaths,p1_kd_ratio,p1_damage_per_round,p1_grenade_damage_per_round,p1_maps_played,p1_rounds_played,p1_kills_per_round,p1_assists_per_round,p1_deaths_per_round,p1_saved_by_teammate_per_round,p1_saved_teammates_per_round,p1_rating,p1_kill_death,p1_kill_round,p1_rounds_with_kills,p1_kill_death_difference,p1_total_opening_kills,p1_total_opening_deaths,p1_opening_kill_ratio,p1_opening_kill_rating,p1_team_win_percent_after_first_kill,p1_first_kill_in_won_rounds,p2_total_kills,p2_headshots,p2_total_deaths,p2_kd_ratio,p2_damage_per_round,p2_grenade_damage_per_round,p2_maps_played,p2_rounds_played,p2_kills_per_round,p2_assists_per_round,p2_deaths_per_round,p2_saved_by_teammate_per_round,p2_saved_teammates_per_round,p2_rating,p2_kill_death,p2_kill_round,p2_rounds_with_kills,p2_kill_death_difference,p2_total_opening_kills,p2_total_opening_deaths,p2_opening_kill_ratio,p2_opening_kill_rating,p2_team_win_percent_after_first_kill,p2_first_kill_in_won_rounds,p3_total_kills,p3_headshots,p3_total_deaths,p3_kd_ratio,p3_damage_per_round,p3_grenade_damage_per_round,p3_maps_played,p3_rounds_played,p3_kills_per_round,p3_assists_per_round,p3_deaths_per_round,p3_saved_by_teammate_per_round,p3_saved_teammates_per_round,p3_rating,p3_kill_death,p3_kill_round,p3_rounds_with_kills,p3_kill_death_difference,p3_total_opening_kills,p3_total_opening_deaths,p3_opening_kill_ratio,p3_opening_kill_rating,p3_team_win_percent_after_first_kill,p3_first_kill_in_won_rounds,p4_total_kills,p4_headshots,p4_total_deaths,p4_kd_ratio,p4_damage_per_round,p4_grenade_damage_per_round,p4_maps_played,p4_rounds_played,p4_kills_per_round,p4_assists_per_round,p4_deaths_per_round,p4_saved_by_teammate_per_round,p4_saved_teammates_per_round,p4_rating,p4_kill_death,p4_kill_round,p4_rounds_with_kills,p4_kill_death_difference,p4_total_opening_kills,p4_total_opening_deaths,p4_opening_kill_ratio,p4_opening_kill_rating,p4_team_win_percent_after_first_kill,p4_first_kill_in_won_rounds,p5_total_kills,p5_headshots,p5_total_deaths,p5_kd_ratio,p5_damage_per_round,p5_grenade_damage_per_round,p5_maps_played,p5_rounds_played,p5_kills_per_round,p5_assists_per_round,p5_deaths_per_round,p5_saved_by_teammate_per_round,p5_saved_teammates_per_round,p5_rating,p5_kill_death,p5_kill_round,p5_rounds_with_kills,p5_kill_death_difference,p5_total_opening_kills,p5_total_opening_deaths,p5_opening_kill_ratio,p5_opening_kill_rating,p5_team_win_percent_after_first_kill
135,635,6665,7532,Ancient,1,45,-17.799999999999997,55,0.010000000000000009,-6.0,-5.0,3,88,-0.08000000000000007,0.09,-0.12,0.06,-0.020000000000000004,0.07999999999999996,0.010000000000000009,-0.08000000000000007,32,-10,5,3,0.27,0.05999999999999994,20.0,-1.8000000000000007,72,-14.200000000000003,68,0.21999999999999997,7.799999999999997,0.8999999999999995,4,113,0.08999999999999997,-0.010000000000000009,-0.08999999999999997,0.030000000000000006,-0.010000000000000009,0.20000000000000007,0.21999999999999997,0.08999999999999997,48,4,12,23,-0.62,-0.04999999999999993,82.4,15.4,8,23.1,3,0.09999999999999998,15.900000000000006,2.2,0,7,0.04999999999999993,0.09,-0.030000000000000027,0.04000000000000001,0.010000000000000009,0.19000000000000006,0.09999999999999998,0.04999999999999993,9,5,-2,6,-0.46,-0.29000000000000004,-33.3,-20.0,83,7.600000000000001,86,0.28,3.3999999999999986,-2.3,5,136,0.14,0.019999999999999997,-0.09999999999999998,0.049999999999999996,0.06,0.2699999999999999,0.28,0.14,58,-3,8,7,0.20999999999999996,0.010000000000000009,-3.8000000000000043,-11.8,-364,-14.299999999999997,-237,-0.31000000000000005,-1.8999999999999915,5.299999999999999,-15,-401,-0.13,0.05000000000000002,0.050000000000000044,-0.009999999999999995,-0.04999999999999999,-0.1200000000000001,-0.32000000000000006,-0.16000000000000003,-149,-91,-29,-22,0.49,0.1100000000000001,13.599999999999994
136,597,8297,9996,Overpass,1,-62,-11.699999999999996,-70,0.050000000000000044,5.099999999999994,0.0,-3,-109,0.05999999999999994,0.03,0.029999999999999916,-0.01999999999999999,-0.030000000000000006,-0.020000000000000018,-0.050000000000000044,0.010000000000000009,5,-4,-13,-5,-0.47,-0.43999999999999995,2.700000000000003,-15.399999999999999,-97,9.0,-57,-0.16999999999999993,3.799999999999997,2.1,-3,-109,-0.04999999999999993,0.04000000000000001,0.039999999999999925,0.009999999999999995,-0.06,-0.06000000000000005,-0.1299999999999999,-0.029999999999999916,-8,-9,5,6,-1.18,0.15000000000000013,0.0,2.5,-50,-6.800000000000004,-77,0.3400000000000001,18.0,0.3999999999999999,-3,-109,0.10999999999999999,0.03,-0.07999999999999996,-0.11000000000000001,0.0,0.22999999999999998,0.41000000000000003,0.15999999999999992,6,28,11,-11,2.15,0.6199999999999999,-14.299999999999997,11.899999999999999,-62,-25.500000000000004,-85,0.2599999999999999,-6.200000000000003,0.7000000000000002,-3,-109,0.050000000000000044,-0.12,-0.10000000000000009,-0.039999999999999994,-0.07,-0.010000000000000009,0.29999999999999993,0.08000000000000007,7,22,-2,-2,0.050000000000000044,-0.040000000000000036,-3.299999999999997,-5.399999999999999,-79,35.2,-31,-0.47,-15.700000000000003,-4.300000000000001,-1,-54,-0.28,0.06,-0.010000000000000009,0.0,-0.020000000000000004,-0.28,1.08,0.59,49,5,10,15,0.67,0.88,100.0
137,50,4411,6667,Overpass,0,121,-16.599999999999994,115,0.08000000000000007,3.0999999999999943,0.30000000000000027,7,166,0.05999999999999994,0.01999999999999999,0.010000000000000009,0.06,0.009999999999999995,0.06999999999999995,0.08999999999999997,0.07999999999999996,79,12,11,1,0.29000000000000004,0.07000000000000006,14.5,2.799999999999999,133,2.1999999999999957,92,0.1299999999999999,-5.199999999999989,-1.5,7,166,0.020000000000000018,-0.010000000000000009,-0.05999999999999994,0.06,0.07999999999999999,0.010000000000000009,0.1299999999999999,0.030000000000000027,72,37,4,1,0.07000000000000006,-0.17000000000000015,-13.300000000000011,-10.2,109,-22.6,136,-0.14000000000000012,5.1000000000000085,3.6,7,166,-0.010000000000000009,0.06000000000000001,0.07999999999999996,-0.010000000000000009,0.020000000000000004,-0.07000000000000006,-0.13000000000000012,0.0,47,-25,9,35,-0.42999999999999994,-0.10999999999999999,-2.5999999999999943,-0.1999999999999993,16,-2.6000000000000014,34,-0.16000000000000014,-3.299999999999997,1.9999999999999998,3,40,-0.050000000000000044,-0.030000000000000013,0.040000000000000036,0.020000000000000004,-0.010000000000000009,-0.08000000000000007,-0.16000000000000014,-0.050000000000000044,15,-18,8,7,-0.040000000000000036,0.029999999999999805,7.099999999999994,3.8000000000000007,60,7.899999999999999,126,-0.29999999999999993,-6.299999999999997,-2.4,7,166,-0.15000000000000002,0.08,0.050000000000000044,0.04999999999999999,0.06,-0.10000000000000009,-0.30999999999999994,-0.16000000000000003,30,-68,10,29,-1.29,-0.1200000000000001,1.9000000000000057
138,161,6665,4991,Overpass,1,-156,-3.299999999999997,-121,-0.14000000000000012,-3.9000000000000057,2.0,-9,-211,-0.050000000000000044,-0.010000000000000009,0.040000000000000036,0.009999999999999995,-0.039999999999999994,-0.050000000000000044,-0.1200000000000001,-0.030000000000000027,-71,-28,-6,-19,0.16000000000000003,0.08999999999999997,36.400000000000006,7.800000000000001,-150,0.5,-200,0.08000000000000007,-0.30000000000001137,1.2000000000000002,-11,-262,0.020000000000000018,-0.010000000000000009,-0.04999999999999993,-0.05,0.05,0.019999999999999907,0.08000000000000007,0.020000000000000018,-92,45,-26,-33,0.12,0.010000000000000009,2.5,0.8000000000000007,-112,37.4,-58,-0.27,0.4000000000000057,1.7000000000000002,-7,-134,-0.050000000000000044,0.04999999999999999,0.09999999999999998,0.0,-0.020000000000000004,-0.1299999999999999,-0.31000000000000005,-0.06000000000000005,-58,-57,-18,5,-0.89,-0.17999999999999994,-25.700000000000003,-8.0,-188,-11.299999999999997,-152,-0.1100000000000001,-14.899999999999999,-2.4,-9,-211,-0.12,-0.03,-0.050000000000000044,-0.010000000000000009,-0.03,-0.1499999999999999,-0.1200000000000001,-0.12,-112,-36,-37,-44,0.48,-0.1100000000000001,21.200000000000003,-1.8000000000000007,-81,-12.800000000000004,-105,0.18000000000000016,3.799999999999997,0.7999999999999998,-7,-151,0.08000000000000007,-0.020000000000000018,-0.020000000000000018,0.0,-0.030000000000000013,0.10000000000000009,0.16000000000000014,0.07000000000000006,-45,16,7,4,0.06000000000000005,0.21999999999999997,-3.0
139,627,9565,5995,Inferno,1,17,-13.800000000000004,20,-0.010000000000000009,14.699999999999989,9.2,-2,-36,0.07999999999999996,0.039999999999999994,0.09000000000000008,0.020000000000000004,0.0,0.030000000000000027,-0.06000000000000005,0.050000000000000044,7,-17,-2,18,-0.57,-0.08000000000000007,3.3000000000000114,0.7000000000000011,-127,-1.5,-50,-0.24,-17.299999999999997,-6.6,-5,-109,-0.10000000000000009,-0.03,0.030000000000000027,0.009999999999999995,0.020000000000000004,-0.18999999999999995,-0.2100000000000002,-0.10000000000000009,-53,-62,-27,-28,0.25,-0.11999999999999988,-7.0,-6.300000000000001,-113,-0.8000000000000043,-51,-0.17999999999999994,-1.2000000000000028,5.8999999999999995,-5,-109,-0.07000000000000006,0.039999999999999994,0.030000000000000027,0.009999999999999995,0.0,-0.040000000000000036,-0.24,-0.09999999999999998,-52,-68,2,11,-0.45999999999999996,0.05999999999999983,7.200000000000003,5.699999999999999,182,-2.299999999999997,42,0.5399999999999999,18.60000000000001,-10.2,2,93,0.27,-0.03,-0.029999999999999916,0.0,0.06000000000000001,0.3600000000000001,0.4999999999999999,0.27,90,125,28,-17,1.13,0.31999999999999995,-6.200000000000003,5.300000000000001,29,16.5,96,-0.29000000000000004,-2.299999999999997,3.0,2,90,-0.06999999999999995,0.05,0.08999999999999997,0.06,0.03,-0.1499999999999999,-0.2799999999999999,-0.06999999999999995,31,-62,1,31,-0.97,-0.23999999999999988,-22.900000000000006
140,190,9215,9996,Overpass,0,59,16.200000000000003,0,0.33000000000000007,9.5,-1.2000000000000002,1,13,0.17999999999999994,0.0,-0.020000000000000018,0.06,0.009999999999999995,0.21999999999999997,0.43999999999999995,0.21999999999999997,82,51,28,22,0.050000000000000044,0.05999999999999983,19.200000000000003,6.699999999999999,23,-2.1999999999999957,55,-0.32000000000000006,-15.400000000000006,2.5,4,97,-0.16000000000000003,-0.03,0.0,0.0,-0.05000000000000002,-0.2400000000000002,-0.41999999999999993,-0.25,66,5,3,10,-7.91,-0.4700000000000001,5.5,-12.0,104,-10.0,126,-0.31999999999999984,-4.200000000000003,6.2,8,200,-0.13,0.07,0.039999999999999925,0.0,-0.009999999999999995,-0.15999999999999992,-0.2400000000000002,-0.08999999999999997,77,4,13,18,-1.3800000000000001,-0.17000000000000015,-5.700000000000003,-4.300000000000001,93,6.700000000000003,61,0.15000000000000013,14.200000000000003,-0.9000000000000001,4,97,0.09999999999999998,0.009999999999999981,0.0,-0.039999999999999994,0.03,0.1299999999999999,0.06000000000000005,0.030000000000000027,70,8,14,16,0.42,0.26,-25.0,3.8999999999999995,142,-15.800000000000004,121,0.08000000000000007,2.200000000000003,1.6,8,200,0.029999999999999916,0.010000000000000009,-0.030000000000000027,-0.020000000000000004,-0.039999999999999994,0.010000000000000009,0.05999999999999983,0.019999999999999907,89,15,15,17,-0.3999999999999999,-0.08000000000000007,-8.400000000000006
141,82,5995,8297,Inferno,0,-18,22.700000000000003,-46,0.07000000000000006,-10.5,-2.7,-2,-4,-0.030000000000000027,-0.07,-0.08999999999999997,-0.009999999999999995,0.039999999999999994,-0.010000000000000009,0.1100000000000001,0.0,8,36,-23,-34,0.08999999999999997,-0.14000000000000012,1.6000000000000085,-8.9,60,13.5,9,0.17000000000000015,17.89999999999999,6.1,-2,-4,0.1399999999999999,0.030000000000000013,0.030000000000000027,0.010000000000000009,0.020000000000000004,0.25,0.18999999999999995,0.15000000000000002,22,54,49,38,-0.44999999999999996,0.41999999999999993,4.700000000000003,15.399999999999999,11,3.1999999999999957,5,0.020000000000000018,1.2999999999999972,-3.6000000000000005,-2,-4,0.030000000000000027,-0.009999999999999981,0.010000000000000009,0.03,0.0,0.0,0.030000000000000027,0.040000000000000036,8,10,-14,-16,0.21999999999999997,-0.10000000000000009,1.2999999999999972,-6.000000000000002,-265,7.200000000000003,-168,-0.30999999999999994,-13.099999999999994,8.8,-10,-256,-0.20999999999999996,0.07,-0.020000000000000018,0.03,0.0,-0.1499999999999999,-0.12,-0.12,-30,-26,6,26,-0.5700000000000001,-0.04999999999999993,30.0,3.3000000000000007,43,-19.5,-33,0.42999999999999994,11.599999999999994,-4.6,0,-16,0.16000000000000003,-0.020000000000000004,-0.06999999999999995,-0.010000000000000009,0.009999999999999995,0.22999999999999998,0.29000000000000004,0.12,-89,20,-21,-29,1.56,0.14000000000000012,9.0
142,99,10973,7020,Mirage,0,201,-12.5,193,0.010000000000000009,6.8999999999999915,4.5,10,288,-0.010000000000000009,0.06,-0.019999999999999907,0.009999999999999995,0.020000000000000004,0.07000000000000006,-0.030000000000000027,-0.039999999999999925,58,-3,16,16,0.08999999999999997,0.030000000000000027,8.699999999999989,1.799999999999999,-54,4.5,-10,-0.20999999999999985,-6.8999999999999915,1.8000000000000003,-2,-36,-0.09999999999999998,0.06,0.050000000000000044,0.01999999999999999,0.03,-0.15999999999999992,-0.18000000000000005,-0.050000000000000044,-36,-25,-21,-4,-0.7300000000000001,-0.31000000000000005,25.0,-5.0,10,-24.0,2,0.040000000000000036,0.6999999999999886,-0.10000000000000009,-1,9,0.020000000000000018,-0.010000000000000009,-0.010000000000000009,0.0,-0.039999999999999994,0.07000000000000006,0.020000000000000018,-0.010000000000000009,-18,2,8,-10,0.8500000000000001,0.3600000000000001,11.700000000000003,8.0,173,-4.899999999999999,88,0.39,16.099999999999994,1.2999999999999998,3,152,0.21000000000000008,-0.010000000000000009,-0.039999999999999925,0.0,0.010000000000000009,0.2499999999999999,0.44999999999999996,0.25,1,53,0,6,-0.27,-0.029999999999999916,27.300000000000004,2.9000000000000004,28,9.200000000000003,28,0.010000000000000009,-4.8999999999999915,1.6999999999999997,2,95,-0.08000000000000007,0.03,-0.10999999999999999,0.01999999999999999,-0.010000000000000009,0.020000000000000018,-0.020000000000000018,-0.08000000000000007,0,-3,-7,-4,-0.13,-0.14,-1.7000000000000028
143,580,6211,11585,Inferno,1,-193,-5.100000000000001,-175,-0.020000000000000018,-3.3000000000000114,-3.1000000000000005,-9,-259,-0.04999999999999993,0.01999999999999999,-0.040000000000000036,0.06999999999999999,-0.01999999999999999,0.0,-0.4900000000000001,-0.25,8,-12,1,2,-0.25,-0.10000000000000009,16.700000000000003,2.499999999999999,-177,11.000000000000004,-179,0.17999999999999994,0.7000000000000028,-1.7000000000000002,-10,-288,0.050000000000000044,0.04000000000000001,-0.04999999999999993,0.0,0.08,0.05999999999999983,-0.12,0.0,2,-2,0,-2,-1.0,0.13,0.0,7.5,-210,-13.899999999999999,-136,-0.29000000000000004,-30.099999999999994,-4.8,-7,-206,-0.20999999999999996,-0.03999999999999998,-0.020000000000000018,-0.01999999999999999,-0.03,-0.3700000000000001,-0.15000000000000002,-0.08999999999999997,14,-5,3,6,-0.55,-0.20999999999999996,-28.599999999999994,-3.3000000000000007,-185,-8.200000000000003,-192,0.19999999999999996,15.800000000000011,7.9,-11,-307,0.15000000000000002,0.08000000000000002,0.010000000000000009,-0.03,0.020000000000000004,0.16999999999999993,-0.79,-0.27,11,-11,-1,3,-1.7,-0.62,-30.0,-16.3,-132,-10.899999999999991,-85,-0.30000000000000004,4.700000000000003,11.6,-6,-156,-0.12,0.10999999999999999,0.08999999999999997,0.009999999999999995,-0.020000000000000004,-0.1200000000000001,-0.61,-0.06999999999999995,9,-19,5,7,-2.0,-0.030000000000000027,-50.0
144,695,6667,5752,Mirage,1,71,-2.5,132,-0.21000000000000008,-13.0,-0.2999999999999998,4,180,-0.12,0.0,0.019999999999999907,0.019999999999999997,-0.010000000000000002,-0.21000000000000008,-0.21000000000000008,-0.12,37,-61,-4,19,-0.36,-0.24,0.7999999999999972,-6.199999999999999,101,-2.0,130,-0.13,16.300000000000004,-2.1999999999999997,3,122,0.07999999999999996,0.03,0.15999999999999992,0.010000000000000009,-0.010000000000000009,0.040000000000000036,-0.13,0.07999999999999996,69,-29,47,50,0.19000000000000006,0.3500000000000001,-16.80000000000001,14.8,79,8.400000000000006,94,-0.1299999999999999,-3.5,0.10000000000000009,2,138,-0.050000000000000044,0.0,0.020000000000000018,0.0,0.020000000000000004,-0.09999999999999987,-0.21999999999999997,-0.08000000000000007,72,-24,-1,21,-1.0699999999999998,-0.30999999999999994,4.700000000000003,-5.300000000000001,112,14.899999999999999,122,-0.22999999999999998,5.8999999999999915,-1.4999999999999998,2,123,0.06000000000000005,-0.009999999999999995,0.15000000000000002,0.0,-0.009999999999999995,-0.09999999999999987,-0.22999999999999998,0.06000000000000005,72,-10,9,35,-1.54,-0.17000000000000004,12.399999999999991,2.3000000000000007,128,-21.5,93,0.14000000000000012,-5.299999999999997,-1.0,4,180,0.019999999999999907,-0.03,-0.06999999999999995,-0.01999999999999999,0.020000000000000004,-0.020000000000000018,0.14000000000000012,0.019999999999999907,97,35,0,-26,0.9900000000000001,-0.08000000000000007,-17.5
145,633,8038,7653,Nuke,1,470,5.100000000000001,407,0.21000000000000008,3.4000000000000057,-1.7999999999999998,24,641,0.09999999999999998,-0.010000000000000009,-0.05999999999999994,0.03,0.01999999999999999,0.21000000000000008,0.89,0.63,183,-32,29,34,0.85,0.88,79.3,12.0,2,-21.800000000000004,10,-0.039999999999999925,5.299999999999997,4.5,2,18,-0.030000000000000027,0.09000000000000001,-0.010000000000000009,-0.020000000000000004,0.0,0.050000000000000044,0.8,0.57,68,-23,23,33,0.7,1.04,78.3,22.5,460,-11.600000000000001,462,-0.020000000000000018,5.299999999999997,4.2,25,660,0.009999999999999898,0.04000000000000001,0.029999999999999916,0.009999999999999995,0.03,0.07000000000000006,0.82,0.61,177,-54,43,37,1.16,1.04,76.7,17.3,510,-12.099999999999998,370,0.21999999999999997,-2.4000000000000057,-1.7000000000000002,24,641,0.06000000000000005,-0.06,-0.06999999999999995,-0.03,-0.009999999999999995,0.08999999999999986,1.08,0.73,202,23,54,26,2.08,1.22,66.7,18.8,-94,23.500000000000004,-50,-0.16999999999999993,1.7000000000000028,1.1999999999999997,-3,-115,-0.04999999999999993,0.05,0.06000000000000005,0.04999999999999999,0.020000000000000004,-0.050000000000000044,0.78,0.58,29,-11,3,9,0.33,0.67,100.0
146,691,4991,7532,Ancient,0,12,-4.699999999999996,-20,0.34999999999999987,-10.400000000000006,-2.3999999999999995,0,7,0.050000000000000044,-0.020000000000000004,-0.20000000000000007,-0.010000000000000009,0.039999999999999994,0.16000000000000003,0.34999999999999987,0.050000000000000044,9,32,-1,-7,0.21999999999999997,0.040000000000000036,16.700000000000003,-2.9000000000000004,38,-0.6999999999999957,2,0.39,19.199999999999996,-0.7000000000000002,0,7,0.25999999999999995,0.03,-0.020000000000000018,-0.03,0.010000000000000009,0.32999999999999996,0.39,0.25999999999999995,15,36,7,6,0.19999999999999996,0.17999999999999994,42.800000000000004,9.299999999999999,4,-7.699999999999996,-11,0.18999999999999995,6.0,1.4,0,7,-0.010000000000000009,0.06999999999999999,-0.12,0.06,-0.01999999999999999,0.19000000000000006,0.18999999999999995,-0.010000000000000009,8,15,-1,-7,0.63,0.040000000000000036,-9.0,-13.0,40,9.599999999999994,-11,0.58,33.00000000000001,2.1999999999999993,0,7,0.29,0.15000000000000002,-0.12,0.05,0.06,0.5399999999999999,0.58,0.29,16,51,7,-2,0.5100000000000001,0.2799999999999999,28.799999999999997,7.199999999999999,-458,-12.899999999999999,-325,-0.28,-8.700000000000003,1.4,-20,-524,-0.15999999999999992,0.05,0.010000000000000009,0.06,-0.01999999999999999,-0.15999999999999992,-0.27,-0.17999999999999994,-202,-95,-48,-25,-0.7400000000000001,-0.23999999999999988,9.299999999999997
147,532,7532,10831,Mirage,0,329,-6.399999999999999,328,-0.030000000000000027,11.400000000000006,3.0,16,453,0.020000000000000018,0.04000000000000001,0.039999999999999925,0.0,0.009999999999999995,0.040000000000000036,-0.040000000000000036,0.020000000000000018,201,-1,51,55,0.16000000000000003,0.08000000000000007,17.200000000000003,5.6,132,16.200000000000003,104,0.09999999999999998,-1.3000000000000114,-1.7000000000000002,6,196,0.010000000000000009,-0.020000000000000004,-0.05999999999999994,-0.01999999999999999,0.009999999999999995,0.0,0.12,0.010000000000000009,80,32,-2,18,-0.43000000000000016,-0.21000000000000008,-4.099999999999994,-7.0,154,-16.300000000000004,67,0.2899999999999999,4.5,-1.0,4,146,0.13,-0.03,-0.05999999999999994,0.009999999999999995,0.0,0.19999999999999984,0.36,0.16000000000000003,106,94,47,3,1.04,0.4,3.5999999999999943,10.600000000000001,78,18.799999999999997,135,-0.23999999999999988,-2.6000000000000085,2.0999999999999996,4,148,-0.050000000000000044,0.03,0.09999999999999998,0.039999999999999994,0.0,-0.1100000000000001,-0.23999999999999988,-0.050000000000000044,22,-56,-8,20,-1.23,-0.28000000000000014,-20.700000000000003,-9.5,-36,-8.799999999999997,-10,-0.13,-7.099999999999994,4.1000000000000005,-1,-5,-0.09999999999999998,0.03,-0.020000000000000018,0.04,0.009999999999999995,-0.05999999999999994,-0.15000000000000002,-0.10999999999999999,-20,-26,-10,-12,-0.040000000000000036,-0.08000000000000007,-7.200000000000003
148,681,7461,6651,Vertigo,1,55,1.3999999999999986,236,-0.44999999999999996,-21.0,0.0,10,316,-0.25,0.010000000000000009,0.040000000000000036,0.039999999999999994,0.009999999999999995,-0.29999999999999993,-0.5,-0.27,28,-196,9,32,-0.3600000000000001,-0.13,-1.5999999999999943,-2.700000000000001,219,-21.499999999999996,208,-0.030000000000000027,-3.4000000000000057,-5.9,10,316,0.020000000000000018,-0.09999999999999999,0.040000000000000036,-0.009999999999999995,-0.03,-0.020000000000000018,-0.040000000000000036,0.020000000000000018,100,1,51,40,-0.26,0.18000000000000005,-1.0999999999999943,8.1,298,11.300000000000004,251,0.020000000000000018,11.5,-1.6000000000000005,10,316,0.10000000000000009,0.010000000000000009,0.08000000000000007,-0.010000000000000009,0.06000000000000001,0.09000000000000008,-0.010000000000000009,0.10000000000000009,165,29,63,31,0.41999999999999993,0.26,-13.200000000000003,4.800000000000001,196,30.799999999999997,252,-0.3900000000000001,-1.2999999999999972,0.0,10,316,-0.06000000000000005,0.03,0.10999999999999999,0.01999999999999999,0.0,-0.1499999999999999,-0.41999999999999993,-0.07000000000000006,89,-77,16,39,-1.2499999999999998,-0.1200000000000001,-9.599999999999994,-2.5999999999999996,248,2.6999999999999957,193,0.1100000000000001,-1.7000000000000028,-2.8000000000000003,10,316,0.039999999999999925,-0.010000000000000009,-0.039999999999999925,0.03,0.04999999999999999,0.030000000000000027,0.09000000000000008,0.029999999999999916,128,40,-5,-35,0.3999999999999999,-0.10000000000000009,6.199999999999989
149,621,4494,10503,Mirage,1,-8,5.299999999999997,57,-0.45000000000000007,-10.299999999999997,1.0,2,41,-0.16000000000000003,0.03,0.15000000000000002,-0.05,-0.09999999999999999,-0.31000000000000005,-0.45000000000000007,-0.16000000000000003,1,-65,2,28,-1.73,-0.22999999999999998,-0.5,0.9000000000000004,-20,1.7000000000000028,-37,0.1100000000000001,10.600000000000009,0.30000000000000027,-2,-60,0.07000000000000006,0.05000000000000002,0.010000000000000009,-0.01999999999999999,0.010000000000000009,0.1200000000000001,0.1100000000000001,0.07000000000000006,-11,17,-3,-3,0.020000000000000018,0.040000000000000036,-23.299999999999997,-0.1999999999999993,316,-4.799999999999997,285,0.040000000000000036,-4.400000000000006,-1.2999999999999998,19,464,0.0,-0.03,-0.020000000000000018,0.009999999999999995,-0.03,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,94,4,12,17,-0.10999999999999999,-0.08999999999999997,6.8999999999999915,-2.0,145,8.3,127,-0.08000000000000007,-3.5,0.6000000000000001,8,199,-0.010000000000000009,-0.039999999999999994,0.030000000000000027,-0.010000000000000009,-0.009999999999999995,-0.050000000000000044,-0.040000000000000036,0.0,67,18,17,12,-0.040000000000000036,0.020000000000000018,4.700000000000003,2.8000000000000007,-17,-0.5,-19,0.030000000000000027,-4.700000000000003,-5.1,0,-13,-0.04999999999999993,0.03,-0.06000000000000005,-0.07,0.0,-0.05999999999999983,0.030000000000000027,-0.04999999999999993,-10,2,-14,-12,-0.18999999999999995,-0.2599999999999999,3.0999999999999943
150,409,7175,4494,Ancient,0,-75,-21.400000000000002,-85,0.09000000000000008,-6.900000000000006,0.09999999999999964,-5,-115,0.0,-0.09,-0.050000000000000044,0.0,-0.010000000000000009,-0.040000000000000036,0.1100000000000001,0.010000000000000009,-23,15,-11,-11,0.1200000000000001,-0.010000000000000009,-11.299999999999997,0.0,-105,-6.5,-42,-0.3599999999999999,-2.5999999999999943,-0.20000000000000018,-5,-115,-0.08000000000000007,0.010000000000000009,0.09999999999999998,0.0,0.009999999999999995,-0.14000000000000012,-0.32999999999999985,-0.07000000000000006,-38,-48,-5,1,-0.3700000000000001,0.010000000000000009,-13.299999999999997,2.0,-257,0.3999999999999986,-219,-0.15000000000000013,-1.6000000000000085,3.6999999999999993,-13,-344,-0.06999999999999995,0.020000000000000018,0.030000000000000027,0.010000000000000009,0.04000000000000001,-0.07000000000000006,-0.050000000000000044,-0.020000000000000018,-87,-6,-22,-18,-0.19999999999999996,-0.07999999999999996,31.400000000000006,6.600000000000001,-161,21.9,-32,-0.83,-14.5,-0.10000000000000009,-5,-115,-0.31000000000000005,0.07,0.15999999999999992,0.04000000000000001,-0.009999999999999995,-0.46999999999999986,-0.8099999999999999,-0.31000000000000005,-65,-110,-27,-1,-2.0,-0.45000000000000007,-8.299999999999997,-10.7,181,20.6,195,-0.07000000000000006,-0.30000000000001137,-0.5,9,248,0.06000000000000005,-0.030000000000000013,0.09999999999999998,-0.010000000000000009,0.03,-0.040000000000000036,-0.07000000000000006,0.050000000000000044,104,-11,28,31,-0.5999999999999999,0.030000000000000027,2.0
151,275,9215,4863,Dust2,1,425,1.5,350,0.21999999999999997,4.1000000000000085,-0.8000000000000007,21,576,0.08999999999999997,-0.04000000000000001,-0.040000000000000036,-0.03,0.0,0.1399999999999999,0.15000000000000002,0.10000000000000009,192,16,56,51,0.69,0.43000000000000005,67.2,17.0,369,4.300000000000004,314,0.09999999999999987,-20.099999999999994,-3.1999999999999997,23,630,-0.08999999999999997,-0.07,-0.13,-0.07,0.020000000000000004,-0.040000000000000036,0.22000000000000008,0.0,195,18,21,11,1.5,0.2799999999999999,0.0,5.1,430,11.5,408,0.0,9.0,1.1,23,630,0.010000000000000009,0.0,0.010000000000000009,-0.020000000000000004,-0.04000000000000001,0.10000000000000009,-0.3700000000000001,-0.18000000000000005,208,-28,57,73,0.27,0.24,24.599999999999994,12.3,501,-18.6,388,0.25,10.099999999999994,3.0,23,630,0.09000000000000008,0.039999999999999994,-0.05999999999999994,0.0,0.03,0.16999999999999993,0.30999999999999994,0.06999999999999995,233,56,44,46,-0.33000000000000007,-0.3699999999999999,7.700000000000003,-13.100000000000001,184,17.4,149,0.06000000000000005,6.0,-0.7000000000000002,8,232,0.020000000000000018,0.020000000000000004,-0.010000000000000009,0.03,-0.06,0.08000000000000007,0.32999999999999996,0.18999999999999995,54,18,20,6,1.16,0.30000000000000004,-17.89999999999999
